Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
XLM,2018-07-05,0.2007463125,0.2106090355,0.2149221735,0.1975747338
XLM,2018-07-07,0.2006003627,0.2056370408,0.2087094238,0.1990921565
XLM,2018-07-08,0.2138627239,0.2005918213,0.2178285794,0.2004364702
XLM,2018-07-09,0.2087964852,0.2138622086,0.2140850439,0.2071126897
XLM,2018-07-10,0.1935117812,0.2087958645,0.2090972639,0.1908282861
XLM,2018-07-11,0.1886518064,0.1909037784,0.19387198,0.1835207379
XLM,2018-07-12,0.1815499296,0.1894529456,0.1896335745,0.1801952483
XLM,2018-07-14,0.2089825645,0.2023472395,0.2139961037,0.184757151
XLM,2018-07-15,0.2202803457,0.2089521115,0.2238135375,0.2064055029
XLM,2018-07-16,0.2352217789,0.2208495899,0.2353578869,0.219606124
XLM,2018-07-17,0.2536184435,0.2394742045,0.255525041,0.22928494
XLM,2018-07-18,0.2944185747,0.2536462579,0.3266575253,0.2526416016
XLM,2018-07-19,0.3063114363,0.294560175,0.3190632165,0.2798699613
XLM,2018-07-20,0.2679709145,0.3063083809,0.3070868381,0.2634954413
XLM,2018-07-21,0.2943359518,0.2676475597,0.2969680224,0.2556044723
XLM,2018-07-22,0.2869840057,0.2944245238,0.3073668098,0.2799607449
XLM,2018-07-23,0.2857272929,0.2831881612,0.3047681189,0.2810661264
XLM,2018-07-24,0.3012920162,0.2857785661,0.3062268594,0.280440322
XLM,2018-07-25,0.3429511845,0.3010343886,0.3519833355,0.2951048707
XLM,2018-07-26,0.3003201961,0.3430893179,0.3508124638,0.295465033
XLM,2018-07-27,0.3225673606,0.308297502,0.3259031237,0.2956361127
XLM,2018-07-28,0.312145973,0.3219870755,0.3236724299,0.3082897016
XLM,2018-07-29,0.305488748,0.3121872445,0.3189748378,0.3036971415
XLM,2018-07-30,0.2938416913,0.3079480606,0.3082279429,0.2764792799
XLM,2018-07-31,0.2733180879,0.2938410919,0.295441837,0.2653931843
XLM,2018-08-01,0.2756638384,0.2770039006,0.2837367739,0.2642504456
XLM,2018-08-02,0.262936473,0.2756644757,0.282154586,0.2586664471
XLM,2018-08-03,0.2572099013,0.2594007204,0.2690474585,0.2455183609
XLM,2018-08-04,0.2388065456,0.2572633043,0.260389377,0.2342885434
XLM,2018-08-05,0.243728529,0.2389846397,0.2462365411,0.2335062617
XLM,2018-08-06,0.2301083542,0.2437287592,0.2475107037,0.2296608309
XLM,2018-08-07,0.2293816911,0.2301083399,0.2459787892,0.2261030488
XLM,2018-08-08,0.1956139221,0.2279249548,0.2279452507,0.1948149289
XLM,2018-08-09,0.2251149737,0.1955720814,0.2282587225,0.193884367
XLM,2018-08-10,0.215584972,0.2249438939,0.2395516726,0.2123190494
XLM,2018-08-11,0.2230701471,0.2143244652,0.2269689868,0.201017724
XLM,2018-08-12,0.2242905169,0.2231040016,0.2290034994,0.2137910302
XLM,2018-08-13,0.2223420223,0.2244043062,0.2429922705,0.2206123058
XLM,2018-08-14,0.2136989484,0.2223055058,0.2241862219,0.194798898
XLM,2018-08-15,0.2206221665,0.2171879159,0.2328619828,0.2169754593
XLM,2018-08-16,0.2128883982,0.2206221665,0.2218011688,0.2090945995
XLM,2018-08-17,0.2380160178,0.2132410607,0.2394551832,0.212608805
XLM,2018-08-18,0.2248320051,0.2375659919,0.2457380177,0.2176289335
XLM,2018-08-19,0.2288602592,0.2220600495,0.2321039365,0.21940018
XLM,2018-08-20,0.2169460007,0.2288594517,0.2312381476,0.2154262592
XLM,2018-08-21,0.2184396473,0.2118337491,0.2209324786,0.2115097481
XLM,2018-08-22,0.2062977293,0.2184465342,0.2311092791,0.202157628
XLM,2018-08-23,0.21550695,0.2079949542,0.2167941059,0.2074740881
XLM,2018-08-24,0.2177784451,0.2165263971,0.2194428124,0.2116668721
XLM,2018-08-25,0.2164900667,0.2187623601,0.2201397905,0.2151205971
XLM,2018-08-26,0.2119874509,0.2164903324,0.2187633685,0.208849257
XLM,2018-08-27,0.2202323816,0.2130524407,0.2211562849,0.2120715332
XLM,2018-08-28,0.2368973441,0.2199410307,0.2390120467,0.2199410307
XLM,2018-08-29,0.2277856894,0.2354693247,0.2362562936,0.2201289067
XLM,2018-08-30,0.220008951,0.2258949137,0.2279647021,0.2128607898
XLM,2018-08-31,0.221064476,0.2200122765,0.2241909096,0.2163606242
XLM,2018-09-01,0.2302969236,0.2210644761,0.2353561411,0.2210644057
XLM,2018-09-02,0.2251845776,0.2302721928,0.2324086891,0.2218489901
XLM,2018-09-03,0.2219185635,0.2251655661,0.2265227504,0.219462776
XLM,2018-09-04,0.232170635,0.2207539084,0.2355116036,0.2200426199
XLM,2018-09-05,0.2106342638,0.2323297667,0.2346566662,0.2078502001
XLM,2018-09-06,0.2049269958,0.2106344854,0.2114899416,0.192435023
XLM,2018-09-07,0.2061012187,0.2081294284,0.2130600146,0.1962205849
XLM,2018-09-08,0.1931419375,0.2060909205,0.2083213441,0.1907292643
XLM,2018-09-09,0.1908964684,0.1932776024,0.1999049725,0.1890286789
XLM,2018-09-10,0.1893515999,0.1908256738,0.1945945163,0.1856596395
XLM,2018-09-11,0.1992580772,0.1895748462,0.2102735976,0.181809051
XLM,2018-09-12,0.1993611647,0.19908434,0.2077381692,0.1843341713
XLM,2018-09-13,0.2066402435,0.196877685,0.2120634509,0.1968578113
XLM,2018-09-14,0.2021943625,0.2066402931,0.2093315918,0.1963225964
XLM,2018-09-15,0.2019206925,0.2000852751,0.2059004222,0.1994074584
XLM,2018-09-16,0.207598728,0.2019708405,0.2089471639,0.1973844804
XLM,2018-09-17,0.1957846938,0.2075626526,0.2093121089,0.1939976149
XLM,2018-09-18,0.2079038698,0.1957629573,0.2148223474,0.1933439024
XLM,2018-09-19,0.2050262605,0.2068516473,0.210844956,0.1980036907
XLM,2018-09-20,0.2389085719,0.206209309,0.2448059326,0.205054681
XLM,2018-09-21,0.2381776718,0.2389085719,0.2788855262,0.2334564888
XLM,2018-09-22,0.2556758324,0.2381766962,0.2654343083,0.2319159726
XLM,2018-09-23,0.2821136196,0.2557021201,0.3032377173,0.2554510692
XLM,2018-09-24,0.2461438241,0.2820719393,0.2828569968,0.2399487188
XLM,2018-09-25,0.2389204706,0.2461438212,0.2569212454,0.2309987268
XLM,2018-09-26,0.2482776592,0.2389197012,0.25882929,0.2387157242
XLM,2018-09-27,0.2580581822,0.2482866035,0.265533206,0.2445822773
XLM,2018-09-28,0.2468389471,0.2580826331,0.2643939058,0.2455912194
XLM,2018-09-29,0.2546007322,0.2467924916,0.2612090327,0.2446001461
XLM,2018-09-30,0.2618908484,0.2546701314,0.2636959892,0.2505595781
XLM,2018-10-01,0.2593241943,0.2619125508,0.2642348448,0.2516508307
XLM,2018-10-02,0.2504968379,0.251315416,0.2542182386,0.2501141182
XLM,2018-10-03,0.2403278921,0.250567832,0.2508280634,0.2362256284
XLM,2018-10-04,0.2448908342,0.2415703715,0.2490081975,0.2407907749
XLM,2018-10-05,0.2470831438,0.2448905283,0.2493269824,0.2406674745
XLM,2018-10-06,0.240828105,0.2474182531,0.2481367365,0.2395093424
XLM,2018-10-07,0.2436342936,0.240831136,0.2449661037,0.2385151012
XLM,2018-10-08,0.2489442092,0.2450044014,0.249509866,0.2423335038
XLM,2018-10-09,0.2478437004,0.2489442087,0.2510003778,0.2436492465
XLM,2018-10-10,0.2420792362,0.2478407862,0.248145819,0.2417208516
XLM,2018-10-11,0.2130135782,0.2428392646,0.2429701501,0.2077421369
XLM,2018-10-12,0.2160287483,0.2130123596,0.2209744837,0.2053317117
XLM,2018-10-13,0.2161890838,0.2160183101,0.2198832208,0.2148578272
XLM,2018-10-14,0.2138533224,0.2161865973,0.2189358951,0.2135751694
XLM,2018-10-15,0.2258563044,0.2104784962,0.2471395085,0.2089184199
XLM,2018-10-16,0.2346376544,0.2260107867,0.2360463868,0.2256269204
XLM,2018-10-17,0.2394146867,0.2346279425,0.2524018972,0.2341243085
XLM,2018-10-18,0.2314905227,0.2391092994,0.2446357505,0.2264866574
XLM,2018-10-19,0.2449516449,0.2314905228,0.2458760754,0.231327538
XLM,2018-10-20,0.2456365361,0.2438705076,0.2515782289,0.2407968047
XLM,2018-10-21,0.2410993683,0.245417686,0.2478852975,0.2407949254
XLM,2018-10-22,0.241363604,0.2410994319,0.2438188061,0.2371261077
XLM,2018-10-23,0.2393694047,0.2413763174,0.2458070143,0.2370412361
XLM,2018-10-24,0.2364464183,0.2400527501,0.2418907216,0.2356557963
XLM,2018-10-25,0.2341460215,0.2364462377,0.2369620677,0.2313609952
XLM,2018-10-26,0.2314450444,0.2341460922,0.2343200619,0.2291161197
XLM,2018-10-27,0.2285565161,0.2313654337,0.2328355454,0.2278518859
XLM,2018-10-28,0.2330874541,0.2286689211,0.2349467106,0.2280602052
XLM,2018-10-29,0.2203117725,0.2316533184,0.2330786233,0.2185885914
XLM,2018-10-30,0.2219039604,0.2203021744,0.2246659247,0.2195516006
XLM,2018-10-31,0.2242634122,0.2219430063,0.2249154096,0.2168469386
XLM,2018-11-01,0.2243200851,0.2241987353,0.2251737642,0.2214558096
XLM,2018-11-02,0.2342321144,0.2242746769,0.2402249401,0.2237336502
XLM,2018-11-03,0.2359043767,0.2355844819,0.241418294,0.2340724462
XLM,2018-11-04,0.242853154,0.2359036455,0.2477727225,0.2346000199
XLM,2018-11-05,0.2466254898,0.2428531191,0.2466754378,0.2398083117
XLM,2018-11-06,0.265928832,0.2467163506,0.2675174388,0.246447265
XLM,2018-11-07,0.2554280184,0.2658951251,0.2665953148,0.252097223
XLM,2018-11-08,0.2563088125,0.2567273725,0.2657993651,0.2484160709
XLM,2018-11-09,0.2532605706,0.2562708053,0.2649709653,0.2510187821
XLM,2018-11-10,0.2608243705,0.2552223739,0.2610476841,0.2542501639
XLM,2018-11-11,0.272772869,0.2614329241,0.276926651,0.2604485869
XLM,2018-11-12,0.2679971536,0.273849038,0.2827002504,0.2649133389
XLM,2018-11-13,0.2563561038,0.2679985092,0.2685099208,0.2517910674
XLM,2018-11-14,0.2220850097,0.2563111556,0.2564430577,0.2143277476
XLM,2018-11-15,0.2254152395,0.221935563,0.2336958029,0.2083102808
XLM,2018-11-16,0.233135451,0.2379994977,0.2456240876,0.2314754534
XLM,2018-11-17,0.2427458927,0.2360857727,0.2457264171,0.2313403538
XLM,2018-11-18,0.2462441843,0.2426673407,0.2538940743,0.2407457452
XLM,2018-11-19,0.2208828146,0.246243022,0.249757479,0.2196644017
XLM,2018-11-20,0.1853971109,0.220887502,0.2288944873,0.1750632287
XLM,2018-11-21,0.1977106101,0.189205749,0.2079241213,0.1818906434
XLM,2018-11-22,0.1892389755,0.1976197534,0.2034500604,0.1882281774
XLM,2018-11-23,0.178724972,0.1892360685,0.1894721845,0.1724019264
XLM,2018-11-24,0.1440369214,0.1786935931,0.1836078474,0.1424195824
XLM,2018-11-25,0.1538152159,0.1501557437,0.1565285625,0.1279283713
XLM,2018-11-26,0.1381828926,0.1537483333,0.1614992439,0.1333135198
XLM,2018-11-27,0.1449164177,0.1381989556,0.1467255227,0.1344779037
XLM,2018-11-28,0.1583639078,0.1448683658,0.1659609495,0.1425490795
XLM,2018-11-29,0.1607808073,0.1583636558,0.1719432441,0.152384572
XLM,2018-11-30,0.1554395098,0.1635135241,0.1728362731,0.1504958775
XLM,2018-12-01,0.1638301392,0.1554051473,0.1687228047,0.1550810862
XLM,2018-12-02,0.1594414734,0.1638301305,0.1669106789,0.157768857
XLM,2018-12-03,0.1492327547,0.159434326,0.1599906318,0.1470941094
XLM,2018-12-04,0.1472928057,0.1492344285,0.1538510293,0.1436069712
XLM,2018-12-05,0.1337319246,0.1472831917,0.1472831917,0.1316404307
XLM,2018-12-06,0.1226652027,0.1324771431,0.1373144816,0.1226652027
XLM,2018-12-07,0.1146128375,0.12269486,0.1236537374,0.1051697876
XLM,2018-12-08,0.1187184548,0.1146119406,0.1237776414,0.1108532541
XLM,2018-12-09,0.1213050122,0.1186981471,0.1256286506,0.114428159
XLM,2018-12-10,0.1170977017,0.1214702622,0.1234090098,0.114209343
XLM,2018-12-11,0.1130404909,0.116380129,0.118032489,0.1113658216
XLM,2018-12-12,0.1136020039,0.1130407015,0.116395502,0.1111922515
XLM,2018-12-13,0.1035207141,0.1135489799,0.1137261492,0.1023619989
XLM,2018-12-14,0.0966499993,0.1035012116,0.104774221,0.0935915014
XLM,2018-12-15,0.0954085855,0.0966519444,0.0984488581,0.0916203356
XLM,2018-12-16,0.096121653,0.0942033043,0.1002449913,0.094073305
XLM,2018-12-17,0.1085630909,0.0957347472,0.1129352611,0.0954672897
XLM,2018-12-18,0.1099394259,0.1085615883,0.1119854211,0.1050527344
XLM,2018-12-19,0.1148575328,0.1149058191,0.1273427057,0.1125552387
XLM,2018-12-20,0.124593967,0.1148614683,0.1269831956,0.1117639428
XLM,2018-12-21,0.1177915388,0.1245799313,0.1339473512,0.1153794064
XLM,2018-12-22,0.1182108316,0.119037737,0.1226523485,0.1152192916
XLM,2018-12-23,0.1251066416,0.1182108316,0.1287014896,0.118184376
XLM,2018-12-24,0.1340301112,0.125460931,0.1436476823,0.1253235966
XLM,2018-12-25,0.1207416383,0.131608597,0.1326756117,0.115851895
XLM,2018-12-26,0.1196657578,0.1207356792,0.1246175722,0.1148161174
XLM,2018-12-27,0.1089468974,0.1199255862,0.1200130478,0.1082841531
XLM,2018-12-28,0.1195975291,0.1089737892,0.1225555651,0.1078141725
XLM,2018-12-31,0.110324828,0.1100645159,0.110327478,0.1100645146
XLM,2019-01-01,0.1119253252,0.1102281624,0.1134169997,0.1092817879
XLM,2019-01-02,0.1177754615,0.1119253559,0.1180464989,0.1118249599
XLM,2019-01-03,0.1125446783,0.1177754615,0.1188176584,0.1123683091
XLM,2019-01-04,0.1135094859,0.1123308609,0.1141902198,0.1110965052
XLM,2019-01-05,0.1132255254,0.1135094859,0.1148488821,0.1126945111
XLM,2019-01-06,0.1202149283,0.1128963808,0.1212719096,0.1118293198
XLM,2019-01-07,0.1231116613,0.1208984584,0.1256613771,0.1199010186
XLM,2019-01-08,0.1230459487,0.1231119878,0.1255660952,0.1189174079
XLM,2019-01-09,0.1226293768,0.122340446,0.1238641726,0.1207417333
XLM,2019-01-10,0.1066234362,0.122629296,0.1284321478,0.102552545
XLM,2019-01-11,0.1045162404,0.106678834,0.1082368583,0.1031647896
XLM,2019-01-12,0.1053771557,0.1046168797,0.105960765,0.1034688469
XLM,2019-01-13,0.1018097287,0.1055958553,0.1119173103,0.1006161292
XLM,2019-01-14,0.1079355923,0.101814299,0.1097717625,0.1015167555
XLM,2019-01-15,0.1042900675,0.1079384712,0.10915663,0.1033581494
XLM,2019-01-16,0.1059771083,0.1042904327,0.107846389,0.1042109548
XLM,2019-01-17,0.1074132367,0.1060430407,0.1089897452,0.1037082678
XLM,2019-01-18,0.1058442124,0.1074191244,0.1080876348,0.1048769511
XLM,2019-01-19,0.1069109139,0.1058422868,0.1096354842,0.1056522665
XLM,2019-01-20,0.1036577771,0.1068750252,0.107836851,0.1012476571
XLM,2019-01-21,0.1018706906,0.1036591488,0.1037679314,0.1008355164
XLM,2019-01-22,0.1024778613,0.1018752822,0.1032717313,0.0986764306
XLM,2019-01-23,0.1005706258,0.1022241785,0.1028820237,0.098994934
XLM,2019-01-24,0.1008322415,0.1008478553,0.1014011308,0.099415668
XLM,2019-01-25,0.0994860847,0.1009741747,0.1009748338,0.0982211285
XLM,2019-01-26,0.0981049557,0.0994857314,0.1037158568,0.0964705894
XLM,2019-01-27,0.093638133,0.0981054092,0.0983576577,0.0926480894
XLM,2019-01-28,0.0854116608,0.0937545469,0.094167806,0.0829644275
XLM,2019-01-29,0.0821493465,0.0856981159,0.086357512,0.0800097735
XLM,2019-01-30,0.0846680125,0.082156508,0.0873923377,0.0804246298
XLM,2019-01-31,0.081424452,0.0844767477,0.0869021652,0.0801588482
XLM,2019-02-01,0.0799322465,0.0806329164,0.0828571019,0.0779704839
XLM,2019-02-02,0.0810260243,0.0799322465,0.0815311283,0.0796859147
XLM,2019-02-03,0.0788356145,0.0810198093,0.0827402379,0.0773257417
XLM,2019-02-04,0.0777163575,0.0790874847,0.0798514455,0.077688366
XLM,2019-02-05,0.0760647665,0.0777150228,0.0779170757,0.0754201581
XLM,2019-02-06,0.0728634923,0.0761456807,0.0765328896,0.0715789843
XLM,2019-02-07,0.0738756581,0.0733765557,0.0762445348,0.0721133408
XLM,2019-02-08,0.078873574,0.0738861309,0.0824900324,0.0722851131
XLM,2019-02-09,0.0794222911,0.0804758479,0.0810004707,0.0785274899
XLM,2019-02-10,0.0787588431,0.0794187464,0.0807161268,0.0749210737
XLM,2019-02-11,0.076447987,0.0787685025,0.0800888993,0.0758169387
XLM,2019-02-12,0.0756438033,0.0764481064,0.0769916185,0.0740895977
XLM,2019-02-13,0.0755274028,0.0762783665,0.0773833201,0.074568987
XLM,2019-02-14,0.0753624152,0.0755274181,0.0759776921,0.0738905299
XLM,2019-02-15,0.0789391258,0.0754763607,0.0807192482,0.0749768747
XLM,2019-02-16,0.0773258419,0.0789330039,0.0795945248,0.0767751857
XLM,2019-02-17,0.0783704752,0.0773180162,0.0791071006,0.0766336027
XLM,2019-02-18,0.0817993161,0.078364479,0.0835132981,0.0783210165
XLM,2019-02-19,0.0908259889,0.0827863096,0.0924116876,0.0819900931
XLM,2019-02-20,0.0899837835,0.0908315887,0.0916722633,0.085187297
XLM,2019-02-21,0.0871201505,0.0900108883,0.0933863828,0.086607812
XLM,2019-02-22,0.0898772092,0.0876216312,0.0908482147,0.0871901231
XLM,2019-02-23,0.0933645167,0.0898763979,0.0955416014,0.0881567609
XLM,2019-02-24,0.082956099,0.0933552256,0.096670227,0.080252904
XLM,2019-02-25,0.0857051058,0.0829190413,0.0882575943,0.0815587096
XLM,2019-02-26,0.0841732677,0.0857050845,0.0864520298,0.0828050429
XLM,2019-02-27,0.0825763185,0.0840401762,0.0853970883,0.0802802584
XLM,2019-02-28,0.0840010704,0.0825800908,0.0850470844,0.0820594608
XLM,2019-03-01,0.085277814,0.0839986835,0.085678143,0.0834431508
XLM,2019-03-02,0.0828814188,0.0852781652,0.0854930454,0.0824215331
XLM,2019-03-03,0.0867232377,0.0832913203,0.0892444431,0.0823998685
XLM,2019-03-04,0.0813711926,0.0867231699,0.0881690488,0.0796221238
XLM,2019-03-05,0.0848199513,0.0816806391,0.0860238783,0.0804459885
XLM,2019-03-06,0.0845258674,0.0848119898,0.0857658271,0.0833196036
XLM,2019-03-07,0.084830359,0.0845267325,0.0854750986,0.0834119694
XLM,2019-03-08,0.0853306854,0.084830359,0.0892948034,0.0845431621
XLM,2019-03-09,0.088816051,0.0856909991,0.0913828822,0.0853467341
XLM,2019-03-10,0.1022895798,0.0895261563,0.1035435837,0.0889293409
XLM,2019-03-11,0.1011176007,0.0996739805,0.1089959049,0.0985554795
XLM,2019-03-12,0.1064982951,0.1011176006,0.1069357121,0.095766905
XLM,2019-03-13,0.1069512216,0.1064967669,0.1112066033,0.1001642167
XLM,2019-03-14,0.106325435,0.1069392617,0.1123048399,0.1048894502
XLM,2019-03-15,0.1054020791,0.1063249515,0.1063660354,0.1027592399
XLM,2019-03-16,0.1081556307,0.1054022173,0.1091088888,0.1053595766
XLM,2019-03-17,0.1080245203,0.1077822658,0.1084045912,0.1056318581
XLM,2019-03-18,0.1168919704,0.1080239709,0.1180528661,0.1053424935
XLM,2019-03-19,0.1115781618,0.1154487443,0.11791779,0.1106256688
XLM,2019-03-20,0.1086871833,0.1115896302,0.1119881723,0.1083085869
XLM,2019-03-21,0.1050163721,0.1084684182,0.1094215201,0.0999077749
XLM,2019-03-22,0.1082276183,0.1050149535,0.1094461483,0.1041610477
XLM,2019-03-23,0.1068127447,0.1078854363,0.1091676668,0.1054498764
XLM,2019-03-24,0.1040296765,0.1068127447,0.1068374333,0.1030893227
XLM,2019-03-25,0.10050784,0.1040296768,0.1045038169,0.0988458101
XLM,2019-03-26,0.1019838481,0.10050784,0.1035924476,0.0953429065
XLM,2019-03-27,0.1066529422,0.1021225001,0.1069678685,0.1017000548
XLM,2019-03-28,0.1059015477,0.1066529441,0.1076463326,0.1031506599
XLM,2019-03-29,0.1075680016,0.1059015552,0.1078826303,0.1053608867
XLM,2019-03-30,0.1063924487,0.1072910463,0.1075317814,0.1041905594
XLM,2019-03-31,0.1081549187,0.1063924487,0.1085787092,0.1059272901
XLM,2019-04-01,0.1121304599,0.1081549187,0.1145818009,0.107639065
XLM,2019-04-02,0.1211157903,0.1121298296,0.1214251145,0.11101663
XLM,2019-04-03,0.1243649737,0.1211165826,0.1349105631,0.1211165826
XLM,2019-04-04,0.1169402622,0.1222854725,0.1260272973,0.1153408766
XLM,2019-04-05,0.1279708371,0.1169419122,0.1303500844,0.1169419122
XLM,2019-04-06,0.1245734493,0.1280221494,0.1290586519,0.1227779645
XLM,2019-04-07,0.1319355095,0.1245734493,0.1340480304,0.1235784922
XLM,2019-04-08,0.1317421847,0.1319355435,0.1365466905,0.1247504303
XLM,2019-04-09,0.1251209464,0.1317356822,0.1317373799,0.1242572859
XLM,2019-04-10,0.1255570732,0.125120938,0.1295539681,0.1245400487
XLM,2019-04-11,0.1157488897,0.126210487,0.1265325976,0.1108668339
XLM,2019-04-12,0.1142767031,0.1155358038,0.1168663318,0.1101287844
XLM,2019-04-13,0.1155258721,0.1142767031,0.1172930158,0.1128242559
XLM,2019-04-14,0.1184905664,0.1157285148,0.1186608692,0.1138530375
XLM,2019-04-15,0.1126524183,0.1178043926,0.1193691013,0.1104562123
XLM,2019-04-16,0.1141197623,0.1125771215,0.1157624818,0.1109263481
XLM,2019-04-17,0.1164677735,0.1141197623,0.1173388875,0.113848276
XLM,2019-04-18,0.1178271823,0.1169287607,0.1199911865,0.116330902
XLM,2019-04-19,0.1177221226,0.1179001983,0.1184780413,0.1146357804
XLM,2019-04-20,0.1164865598,0.1177221226,0.1201578225,0.1154485373
XLM,2019-04-21,0.1134344833,0.1164865588,0.1174608705,0.1106438523
XLM,2019-04-22,0.1155072681,0.1134872256,0.1169793142,0.1114303716
XLM,2019-04-23,0.1125106087,0.1155072681,0.116164215,0.1119194614
XLM,2019-04-24,0.1053074672,0.1125087056,0.1126550385,0.1027671943
XLM,2019-04-25,0.1005779225,0.1049744908,0.1080702884,0.0977986792
XLM,2019-04-26,0.0997473774,0.0996894186,0.1018330659,0.0973906123
XLM,2019-04-27,0.1003723694,0.0997473399,0.1014932635,0.0988622142
XLM,2019-04-28,0.0984119277,0.1003723636,0.1013751407,0.0982523841
XLM,2019-04-29,0.0955377315,0.0984593458,0.0997866785,0.0955098495
XLM,2019-04-30,0.1013552457,0.0961494636,0.1014592596,0.0959306243
XLM,2019-05-01,0.1014909287,0.1013552457,0.1037668052,0.1007937949
XLM,2019-05-02,0.1003061665,0.1012251401,0.1024974186,0.10003706
XLM,2019-05-03,0.1027127951,0.1003061665,0.1042494792,0.0990582482
XLM,2019-05-04,0.0999706178,0.1032528776,0.1049718512,0.0976670349
XLM,2019-05-05,0.0981948175,0.0998006227,0.1008619456,0.0976173386
XLM,2019-05-06,0.0989551202,0.0981948175,0.0998094234,0.095094875
XLM,2019-05-07,0.0964247362,0.0982004241,0.1003351827,0.0956630101
XLM,2019-05-08,0.0940049089,0.0948188526,0.0948270868,0.0929535485
XLM,2019-05-09,0.0896361128,0.0940633829,0.0948364845,0.0878662244
XLM,2019-05-10,0.0939292956,0.0896466272,0.0947323138,0.0890760907
XLM,2019-05-11,0.1065675774,0.0940084122,0.1068203653,0.0939696312
XLM,2019-05-12,0.1002546179,0.1054363824,0.1074889628,0.0969993913
XLM,2019-05-13,0.1021267732,0.1002546179,0.1051579248,0.0995481754
XLM,2019-05-14,0.1131556589,0.1021267732,0.1188372433,0.100315728
XLM,2019-05-15,0.1377397524,0.1159953998,0.1406544523,0.1154196428
XLM,2019-05-16,0.1451736809,0.1377452657,0.1685374044,0.1368831182
XLM,2019-05-17,0.1339917767,0.1451738551,0.1484779836,0.1217401057
XLM,2019-05-18,0.1381981671,0.1339917767,0.1484205353,0.1338808954
XLM,2019-05-19,0.1520277376,0.1380080716,0.1520286355,0.1372865271
XLM,2019-05-20,0.1354583805,0.1520277376,0.1526082402,0.1157707047
XLM,2019-05-21,0.1349135602,0.1362747314,0.1375436122,0.1322631443
XLM,2019-05-22,0.1248163246,0.134912712,0.138135492,0.1209974632
XLM,2019-05-23,0.1265380067,0.1248183567,0.1269240057,0.1182067693
XLM,2019-05-24,0.1267334374,0.1258268522,0.1302368996,0.1219481177
XLM,2019-05-25,0.1263247467,0.1258112805,0.1293902608,0.1251956972
XLM,2019-05-26,0.1331164383,0.1263248955,0.1361477549,0.1221998175
XLM,2019-05-27,0.1383385296,0.1331086008,0.1447772494,0.1327306174
XLM,2019-05-28,0.1400456529,0.1384736508,0.1419936116,0.1329887013
XLM,2019-05-29,0.1373053159,0.1400456465,0.1400834398,0.1314588182
XLM,2019-05-30,0.1287702442,0.1363570537,0.1443743221,0.1246653567
XLM,2019-05-31,0.1321417578,0.1287615991,0.1327635732,0.0654731888
XLM,2019-06-01,0.1343050245,0.1321567503,0.135006326,0.1246390184
XLM,2019-06-02,0.1363714598,0.1343165474,0.1384320267,0.0483324314
XLM,2019-06-03,0.1321856374,0.1364015235,0.1399768527,0.0588578014
XLM,2019-06-04,0.1193324135,0.1275397713,0.1275397713,0.1167124459
XLM,2019-06-05,0.1225011643,0.1193242367,0.1255023793,0.1187650922
XLM,2019-06-06,0.1241933103,0.121370722,0.1249017165,0.0706637129
XLM,2019-06-07,0.1280147887,0.1241863033,0.130664147,0.06573367
XLM,2019-06-08,0.124713179,0.1280147121,0.1286287863,0.0663340582
