Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
XTZ,2020-04-15,2.114,1.897,2.14,1.84
XTZ,2020-04-16,2.095,2.114,2.165,2.071
XTZ,2020-04-17,2.335,2.095,2.377,2.093
XTZ,2020-04-18,2.252,2.335,2.373,2.214
XTZ,2020-04-19,2.129,2.252,2.354,2.06
XTZ,2020-04-20,2.151,2.129,2.21,2.082
XTZ,2020-04-21,2.334,2.151,2.346,2.143
XTZ,2020-04-22,2.498,2.334,2.586,2.306
XTZ,2020-04-23,2.712,2.498,2.768,2.498
XTZ,2020-04-24,2.86,2.712,2.886,2.643
XTZ,2020-04-25,2.768,2.86,2.86,2.732
XTZ,2020-04-26,2.744,2.768,2.792,2.56
XTZ,2020-04-27,2.757,2.744,2.814,2.663
XTZ,2020-04-28,2.941,2.757,3,2.743
XTZ,2020-04-29,2.76,2.941,3.04,2.673
XTZ,2020-04-30,2.802,2.76,2.946,2.74
XTZ,2020-05-01,2.835,2.802,2.866,2.771
XTZ,2020-05-02,2.744,2.835,2.875,2.68
XTZ,2020-05-03,2.784,2.744,2.851,2.584
XTZ,2020-05-04,2.753,2.784,2.839,2.7
XTZ,2020-05-05,2.655,2.753,2.808,2.645
XTZ,2020-05-06,2.722,2.655,2.802,2.613
XTZ,2020-05-07,2.753,2.722,2.823,2.695
XTZ,2020-05-08,2.814,2.753,2.96,2.723
XTZ,2020-05-09,2.56,2.814,2.816,2.26
XTZ,2020-05-10,2.425,2.56,2.6,2.277
XTZ,2020-05-11,2.499,2.425,2.585,2.42
XTZ,2020-05-12,2.571,2.499,2.589,2.489
XTZ,2020-05-13,2.552,2.571,2.62,2.5
XTZ,2020-05-14,2.495,2.552,2.552,2.446
XTZ,2020-05-15,2.633,2.495,2.66,2.473
XTZ,2020-05-16,2.624,2.633,2.688,2.598
XTZ,2020-05-17,2.753,2.624,2.768,2.623
XTZ,2020-05-18,2.834,2.753,2.835,2.633
XTZ,2020-05-19,2.815,2.834,2.892,2.716
XTZ,2020-05-20,2.64,2.815,2.85,2.57
XTZ,2020-05-21,2.798,2.64,2.86,2.607
XTZ,2020-05-22,2.757,2.798,2.829,2.733
XTZ,2020-05-23,2.648,2.757,2.833,2.638
XTZ,2020-05-24,2.73,2.648,2.74,2.627
XTZ,2020-05-25,2.695,2.73,2.76,2.655
XTZ,2020-05-26,2.703,2.695,2.752,2.676
XTZ,2020-05-27,2.83,2.703,2.85,2.684
XTZ,2020-05-28,2.875,2.83,2.9,2.792
XTZ,2020-05-29,2.925,2.875,2.96,2.816
XTZ,2020-05-30,2.804,2.925,2.959,2.775
XTZ,2020-05-31,2.972,2.804,3,2.778
XTZ,2020-06-01,2.899,2.972,3.125,2.6
XTZ,2020-06-02,3.045,2.899,3.064,2.832
XTZ,2020-06-03,3.026,3.045,3.079,2.912
XTZ,2020-06-04,2.949,2.987,3.012,2.934
