Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
XMR,2019-02-22,50.1916249373,48.8375308955,50.4872539183,48.6794860129
XMR,2019-02-23,51.3664610677,50.1916143453,51.8251561618,49.1944783925
XMR,2019-02-24,47.4611177205,51.3662453614,53.9683425735,47.385563576
XMR,2019-02-25,47.4670660125,47.4611138491,48.4124136138,46.8435347479
XMR,2019-02-26,47.5689719801,47.4674856147,47.9405815448,46.8737347735
XMR,2019-02-27,47.439698869,47.4402406913,48.2488930067,47.0172578511
XMR,2019-02-28,47.5022235904,47.4381248378,48.5063230773,47.1319671807
XMR,2019-03-01,47.9549073138,47.5021550664,48.072242599,47.185864688
XMR,2019-03-02,47.9816979873,47.9549057644,48.0416442304,47.1301457659
XMR,2019-03-03,47.9592638078,47.9817021452,48.6616054563,47.6232404131
XMR,2019-03-04,46.8201648277,47.959319063,48.7638022997,45.7596744959
XMR,2019-03-05,48.1540890981,47.06578432,48.8876768202,46.2821089616
XMR,2019-03-06,48.66629126,48.1536492984,48.8353922048,47.3747995441
XMR,2019-03-07,49.2712708475,48.6663165281,49.9013733038,48.6466125088
XMR,2019-03-08,48.5354576679,49.2712698281,49.5642514991,47.7260360221
XMR,2019-03-09,48.4787194864,48.3712140314,49.4075551729,48.0725729388
XMR,2019-03-10,48.8682091191,48.5676582329,49.0902273407,48.2475957919
XMR,2019-03-11,48.9930885174,48.9532826229,49.0797708877,47.7077716032
XMR,2019-03-12,49.8262781554,48.9919130522,49.8699156201,47.7907498917
XMR,2019-03-13,50.1838132462,49.8262611942,50.7117376643,49.2206339206
XMR,2019-03-14,50.3598181597,50.1837321568,51.7832365193,49.3081118594
XMR,2019-03-15,51.5698343296,50.3518753509,51.6131518935,50.2016464389
XMR,2019-03-16,53.9600940612,51.5698049073,54.3786999818,51.1815283553
XMR,2019-03-17,51.8110034074,52.7980291488,53.8589260209,50.7699937368
XMR,2019-03-18,51.6136929035,51.8109873979,52.8271531175,51.0822495162
XMR,2019-03-19,54.1589800354,52.3605124143,54.1944365762,51.4357911132
XMR,2019-03-20,55.0140429603,54.1176237254,56.9609681018,52.3152860255
XMR,2019-03-21,52.9152655619,55.3610968384,55.4053223598,51.4039650967
XMR,2019-03-22,53.1038226669,52.915229109,53.5041948179,52.105653729
XMR,2019-03-23,52.7678885941,53.011546103,53.3610936918,52.0989270466
XMR,2019-03-24,52.929820178,52.7678885941,53.2004571839,52.5629970126
XMR,2019-03-25,51.6183125231,52.9298213904,53.4440962291,50.7915910047
XMR,2019-03-26,52.4024169115,51.6183125232,52.4039475274,50.3226880101
XMR,2019-03-27,53.4105431111,52.3111230827,53.7610984786,52.2652340851
XMR,2019-03-28,52.9590125057,53.4105431111,53.6326006104,52.6409666514
XMR,2019-03-29,53.7088664922,52.9590126514,54.506497179,52.2664307679
XMR,2019-03-30,53.6085623103,53.9796003258,58.6505469537,52.8292756176
XMR,2019-03-31,56.0252855801,53.6085623103,57.1458124721,53.1595991779
XMR,2019-04-01,60.7819402473,56.0252855801,60.8280001941,55.9839480914
XMR,2019-04-02,67.4665090939,60.7819238409,67.66556934,60.3600959469
XMR,2019-04-03,67.30663421,67.4666087326,72.0102914026,65.8096302046
XMR,2019-04-04,63.9225821688,66.5202034812,66.9682026828,62.2660769448
XMR,2019-04-05,68.599675365,63.9227500407,68.9488736781,63.2227210466
XMR,2019-04-06,68.0647314364,69.0064203806,70.3959091413,67.4474971975
XMR,2019-04-07,70.4867358285,68.0647320038,70.9508482228,68.0647320038
XMR,2019-04-08,71.622809041,70.4867358285,73.7085864929,69.3777507875
XMR,2019-04-09,69.743393322,71.6227009368,72.4994539556,69.4862287344
XMR,2019-04-10,71.6654333286,69.7433911909,72.7684614622,69.4495380488
XMR,2019-04-11,67.8000675702,72.7307477191,72.7843756083,63.6137739251
XMR,2019-04-12,68.0989631739,68.4761853844,70.5376308455,66.0262295817
XMR,2019-04-13,67.2809947916,68.0990571389,69.790117357,66.6089527923
XMR,2019-04-14,69.0113201092,67.4257251511,69.0626273894,66.2949918149
XMR,2019-04-15,65.7300839259,68.2909793998,69.3674519605,65.7267458266
XMR,2019-04-16,71.1954277967,65.7300839259,71.6402157187,65.7218922598
XMR,2019-04-17,68.2206696096,71.1954277967,71.5445116922,67.912665516
XMR,2019-04-18,70.5768444742,68.8504012052,71.2990121275,68.6273245411
XMR,2019-04-19,69.9902133896,70.5396366778,71.354093849,68.7275646253
XMR,2019-04-20,71.1283743356,69.9902133896,71.7559866438,69.7860702507
XMR,2019-04-21,70.7422754157,71.1283743356,72.0249493416,69.26389523
XMR,2019-04-22,71.1051998827,70.7845628923,71.4177614209,70.047291458
XMR,2019-04-23,71.6108081547,71.1051998827,73.0001573626,70.0848930333
XMR,2019-04-24,69.9948678293,72.0732425221,73.0607416457,67.851568399
XMR,2019-04-25,65.6606973141,69.9948677039,70.7447607242,64.4366072675
XMR,2019-04-26,64.5718456002,63.8409533262,66.6837833898,61.8860014589
XMR,2019-04-27,64.593379409,64.5719240322,66.3090791862,64.1079402452
XMR,2019-04-28,64.0413257706,64.593379409,65.795272775,63.6883657118
XMR,2019-04-29,63.427079507,63.7360126246,64.2213687308,61.117467893
XMR,2019-04-30,63.8816942374,63.427079647,63.8816942374,62.3203724535
XMR,2019-05-01,65.3159434298,63.8816942374,66.8530686467,63.6614157135
XMR,2019-05-02,66.8091014188,66.8503046603,67.8818092058,65.852902826
XMR,2019-05-03,68.1204250376,66.8091014188,69.2252279405,65.58655821
XMR,2019-05-04,69.8057174904,68.333996566,69.815399195,66.9805265271
XMR,2019-05-05,68.4556644855,69.3225985137,70.4322788538,67.6699809079
XMR,2019-05-06,69.5690439761,68.4556830752,69.7947503099,67.3550574358
XMR,2019-05-07,68.8794987187,69.0950082265,71.5945349644,67.8796314339
XMR,2019-05-08,69.5985096276,67.8105701136,69.642633602,66.8134049299
XMR,2019-05-09,68.2418951024,69.5985228723,70.5492543049,66.5819988157
XMR,2019-05-10,70.9846147745,68.2419281099,71.0265937968,67.4747340699
XMR,2019-05-11,78.2981390501,70.8088376344,78.3558668409,70.0326673805
XMR,2019-05-12,75.6300315928,78.2104714655,80.5080469036,71.3557046002
XMR,2019-05-13,80.1713030852,75.6300315928,81.9304837589,74.4444610816
XMR,2019-05-14,83.477522823,80.1713030782,86.3465553439,77.1845627316
XMR,2019-05-15,92.6619940605,85.5985132729,93.8310703352,83.8285516802
XMR,2019-05-16,90.8981754233,92.6619820243,101.1463572458,87.9846889044
XMR,2019-05-17,84.4907935949,90.898175424,91.4295275538,77.2195874079
XMR,2019-05-18,85.8243505799,84.4907935949,89.2487435752,84.1170038779
XMR,2019-05-19,91.7575255377,84.7782380703,91.7575622119,83.9081158916
XMR,2019-05-20,90.0040498443,91.7570603955,92.9876783721,87.6146451123
XMR,2019-05-21,91.9721284601,90.0044728437,95.898327601,90.0042126467
XMR,2019-05-22,85.887955465,91.9714865776,93.7794387827,84.4029641733
XMR,2019-05-23,87.0305111192,85.8880072925,87.4588707714,80.5345267645
XMR,2019-05-24,88.1088080606,87.0207071581,88.8872501168,85.8320601334
XMR,2019-05-25,89.6089563587,87.4080699204,90.0464689513,87.1067165477
XMR,2019-05-26,92.7213797968,89.6089624891,93.4706880694,87.1574340394
XMR,2019-05-27,97.6351087651,92.7212264592,99.038916945,92.6363204526
XMR,2019-05-28,96.6017833699,97.5290550499,98.8994147428,95.796431289
XMR,2019-05-29,97.6501099369,96.6015642419,98.2461249015,91.1379063453
XMR,2019-05-30,91.9777104441,96.6079914678,101.5710024421,27.4956742
XMR,2019-05-31,93.1212015743,91.9668346378,93.8360470243,37.8035123029
XMR,2019-06-01,93.1989037359,93.1161422235,93.9277559779,91.313025541
XMR,2019-06-02,94.9732507222,93.2058139309,96.6561890339,23.2016618629
XMR,2019-06-03,92.7791730018,94.9716194643,96.005888257,32.1191450217
XMR,2019-06-04,83.0558682427,88.7819198391,88.7880247811,80.9243968645
XMR,2019-06-05,85.0122748802,83.0981351852,86.9841408312,82.5435001435
XMR,2019-06-06,85.2419654808,85.0055434249,87.9857978083,29.6634335063
XMR,2019-06-07,88.5918868385,85.2547300321,89.8634957577,29.4666621132
XMR,2019-06-08,88.1188762146,88.5918868356,88.8946746392,15.9177588694
